nu_cm1,S_cm_per_molec,gamma_air,gamma_self,elower,iso,band_upper,band_lower,branch_J
1306.9076,1.946e-23,0.0668,0.076,1031.3226,3,1000,0000,R 50e
1306.9092,4.256e-25,0.0656,0.073,1389.6836,5,1000,0000,R 58e
1306.9099,2.274e-26,0.0906,0.112,2919.0986,1,1530,0530,R 3e
1306.9099,2.274e-26,0.0906,0.112,2919.0986,1,1530,0530,R 3f
1306.9117,1.505e-28,0.0709,0.087,4749.9332,1,3310,2310,R 31f
1306.9140,2.094e-24,0.0741,0.094,1363.5221,2,1220,0220,R 22f
1306.9148,1.440e-25,0.0745,0.094,1908.5352,2,1310,0310,R 21f
1306.9169,2.094e-24,0.0741,0.094,1363.5428,2,1220,0220,R 22e
1306.9291,1.058e-19,0.0722,0.09,316.6717,1,1000,0000,R 27e
1306.9316,3.369e-23,0.0809,0.104,1804.4466,1,1310,0310,R 11e
1306.9333,4.669e-28,0.0759,0.097,4341.6596,1,2510,1510,R 18f
1306.9424,3.706e-28,0.0729,0.091,3140.6646,3,1510,0510,R 25f
1306.9427,4.535e-27,0.0652,0.072,2666.8376,4,1220,0220,R 61e
1306.9457,4.878e-28,0.0689,0.082,3636.9079,1,1550,0550,Q 40f
1306.9457,4.878e-28,0.0689,0.082,3636.9079,1,1550,0550,Q 40e
1306.9636,8.959e-27,0.0783,0.101,2391.0946,2,1440,0440,R 14e
1306.9636,8.959e-27,0.0783,0.101,2391.0946,2,1440,0440,R 14f
1306.9710,4.127e-28,0.062,0.062,3229.1611,4,1000,0000,R 90e
1306.9735,1.729e-28,0.0783,0.101,1849.7532,1,1330,0310,P 15e
1306.9776,1.633e-22,0.0696,0.084,1840.3812,1,2000,1000,R 36e
1306.9865,3.367e-23,0.0809,0.104,1804.6438,1,1310,0310,R 11f
1306.9926,3.339e-28,0.0707,0.086,2748.9777,5,1420,0420,R 32e
1306.9943,3.342e-28,0.0707,0.086,2748.8305,5,1420,0420,R 32f
1306.9959,3.726e-28,0.0679,0.079,3125.0993,4,1440,0440,R 44e
1306.9959,3.726e-28,0.0679,0.079,3125.0992,4,1440,0440,R 44f
1306.9983,2.816e-27,0.0692,0.083,2341.9823,5,1310,0310,R 38e
1307.0075,2.678e-28,0.0701,0.085,2267.2789,1,1310,0330,R 34f
1307.0185,2.155e-28,0.0704,0.086,3473.5426,2,1510,1310,R 33f
1307.0257,1.075e-28,0.0694,0.083,2945.1062,1,1420,0400,Q 38e
1307.0317,1.117e-25,0.0745,0.094,3239.1729,1,2310,1310,R 21e
1307.0324,3.582e-26,0.0704,0.086,3632.2216,1,3110,2110,R 33e
1307.0341,5.300e-27,0.0638,0.068,2663.6238,4,1110,0110,R 72f
1307.0356,1.671e-28,0.066,0.074,4644.6661,1,1201,0201,R 55e
1307.0479,1.124e-28,0.0634,0.066,3467.3488,4,1200,0200,R 76e
1307.0562,3.186e-27,0.0636,0.067,2775.7462,4,1110,0110,R 74e
1307.0673,4.637e-28,0.0809,0.104,2934.33,2,1550,0550,R 11e
1307.0673,4.637e-28,0.0809,0.104,2934.33,2,1550,0550,R 11f
1307.0674,5.898e-28,0.0692,0.083,3603.2145,1,1550,0550,Q 39f
1307.0675,5.898e-28,0.0692,0.083,3603.2145,1,1550,0550,Q 39e
1307.0679,9.763e-26,0.0741,0.094,1962.2175,3,1330,0330,R 22e
1307.0679,9.763e-26,0.0741,0.094,1962.2177,3,1330,0330,R 22f
1307.0696,1.346e-27,0.0656,0.073,4221.6258,1,1111,0111,R 58f
1307.0708,2.372e-25,0.0675,0.078,1465.1785,5,1110,0110,R 46e
1307.0745,1.486e-24,0.0857,0.108,2354.6838,1,1420,0420,R 7f
1307.0748,1.486e-24,0.0857,0.108,2354.6844,1,1420,0420,R 7e
1307.0753,2.377e-23,0.0725,0.09,2173.8789,1,2110,1110,R 26f
1307.0776,3.279e-28,0.0665,0.076,2974.492,5,2110,1110,R 52e
1307.0795,4.561e-27,0.0652,0.072,2666.4688,4,1220,0220,R 61f
1307.0797,1.536e-25,0.0675,0.078,2181.3637,2,2000,1000,R 46e
1307.0883,4.419e-27,0.088,0.11,3487.0889,1,0820,0620,R 5f
1307.0886,4.419e-27,0.088,0.11,3487.0892,1,0820,0620,R 5e
1307.0941,6.300e-26,0.0712,0.088,2114.7984,3,1310,0310,R 30f
1307.0952,3.316e-27,0.0704,0.086,2908.6843,2,2220,1220,R 33f
1307.1055,3.314e-27,0.0704,0.086,2908.7841,2,2220,1220,R 33e
1307.1121,9.805e-27,0.0749,0.095,2454.7936,2,1400,0400,R 20e
1307.1123,1.176e-28,0.0696,0.084,2913.2194,1,1420,0400,Q 37e
1307.1160,3.634e-28,0.0868,0.109,4054.7954,1,1710,0710,R 6e
1307.1211,3.889e-28,0.0667,0.076,2934.8124,5,2110,1110,R 51f
1307.1366,1.649e-26,0.0656,0.073,2648.0037,3,2000,1000,R 58e
1307.1434,6.499e-27,0.0857,0.108,3490.1844,1,1600,0600,R 7e
1307.1518,4.490e-28,0.0673,0.078,3350.0983,3,2200,1200,R 47e
1307.1647,3.635e-28,0.0868,0.109,4054.9149,1,1710,0710,R 6f
1307.1677,2.664e-26,0.0689,0.082,2510.7056,2,2110,1110,R 39e
1307.1737,1.113e-25,0.0745,0.094,3239.9189,1,2310,1310,R 21f
1307.1748,1.469e-25,0.0759,0.097,1870.604,2,1330,0330,R 18f
1307.1812,1.387e-28,0.0754,0.096,2577.2064,4,3000,1200,P 20e
1307.1862,7.106e-28,0.0694,0.083,3570.3612,1,1550,0550,Q 38e
1307.1862,7.106e-28,0.0694,0.083,3570.3612,1,1550,0550,Q 38f
1307.1882,1.121e-27,0.0654,0.073,4267.8957,1,1111,0111,R 59e
1307.1964,1.469e-25,0.0759,0.097,1870.5822,2,1330,0330,R 18e
1307.1980,1.278e-28,0.0699,0.084,2882.168,1,1420,0400,Q 36e
1307.2023,6.421e-28,0.077,0.099,2969.8273,2,1530,0530,R 16e
1307.2063,4.241e-27,0.0846,0.107,3692.3771,1,1640,1440,R 8e
1307.2063,4.241e-27,0.0846,0.107,3692.3771,1,1640,1440,R 8f
1307.2142,6.517e-27,0.077,0.099,2453.2035,3,1440,0440,R 16e
1307.2142,6.517e-27,0.077,0.099,2453.2035,3,1440,0440,R 16f
1307.2488,3.538e-28,0.0646,0.07,2999.4446,5,2000,1000,R 65e
1307.2504,6.421e-28,0.077,0.099,2969.8277,2,1530,0530,R 16f
1307.2648,1.980e-26,0.0679,0.079,1967.5058,5,1200,0200,R 44e
1307.2666,1.660e-27,0.0665,0.076,2846.8099,4,1330,0330,R 52f
1307.2696,1.660e-27,0.0665,0.076,2846.7988,4,1330,0330,R 52e
1307.2828,1.380e-28,0.0701,0.085,2851.9522,1,1420,0400,Q 35e
1307.2853,2.000e-27,0.0696,0.084,2993.2172,3,2220,1220,R 36e
1307.2901,6.266e-24,0.0689,0.082,1216.7671,3,1110,0110,R 39e
1307.2978,2.787e-27,0.0692,0.083,2344.0195,5,1310,0310,R 38f
1307.3019,8.533e-28,0.0696,0.084,3538.3484,1,1550,0550,Q 37f
1307.3019,8.533e-28,0.0696,0.084,3538.3484,1,1550,0550,Q 37e
1307.3026,6.570e-27,0.0715,0.088,2114.8528,5,1330,0330,R 29f
1307.3027,6.570e-27,0.0715,0.088,2114.8521,5,1330,0330,R 29e
1307.3034,2.002e-27,0.0696,0.084,2993.1519,3,2220,1220,R 36f
1307.3056,2.788e-28,0.0749,0.095,4540.0107,1,2530,2330,R 20f
1307.3056,2.788e-28,0.0749,0.095,4540.0107,1,2530,2330,R 20e
1307.3174,5.571e-25,0.0696,0.084,1699.9911,3,1200,0200,R 36e
1307.3174,2.084e-22,0.0701,0.085,498.3387,2,1000,0000,R 34e
1307.3301,1.017e-26,0.0677,0.079,2699.1145,3,2110,1110,R 45f
1307.3321,1.095e-25,0.0791,0.102,3144.9934,1,2330,1330,R 13e
1307.3321,1.095e-25,0.0791,0.102,3144.9934,1,2330,1330,R 13f
1307.3416,1.378e-28,0.0707,0.086,4774.7868,1,3310,2310,R 32e
1307.3645,5.609e-27,0.0729,0.091,2578.8458,3,1420,0420,R 25f
1307.3665,1.478e-28,0.0704,0.086,2822.5724,1,1420,0400,Q 34e
1307.3678,1.902e-24,0.0754,0.096,2633.8227,1,2220,1220,R 19e
1307.3681,1.902e-24,0.0754,0.096,2633.8152,1,2220,1220,R 19f
1307.3683,5.607e-27,0.0729,0.091,2578.9039,3,1420,0420,R 25e
1307.3732,2.044e-28,0.0672,0.077,4809.7013,1,4000,3000,R 48e
1307.3766,4.296e-28,0.0749,0.095,3064.6388,3,1530,0530,R 20e
1307.3798,2.025e-24,0.082,0.105,2368.8366,1,1400,0400,R 10e
1307.3979,3.147e-28,0.0809,0.104,2982.4022,3,1550,0550,R 11e
1307.3979,3.147e-28,0.0809,0.104,2982.4021,3,1550,0550,R 11f
1307.4017,3.560e-26,0.0704,0.086,3633.4383,1,3110,2110,R 33f
1307.4093,4.296e-28,0.0749,0.095,3064.6392,3,1530,0530,R 20f
1307.4147,1.021e-27,0.0699,0.084,3507.1761,1,1550,0550,Q 36e
1307.4147,1.021e-27,0.0699,0.084,3507.1761,1,1550,0550,Q 36f
1307.4168,1.164e-28,0.0846,0.107,4163.1806,1,1770,0770,P 9e
1307.4168,1.164e-28,0.0846,0.107,4163.1806,1,1770,0770,P 9f
1307.4276,2.647e-26,0.0689,0.082,2512.1006,2,2110,1110,R 39f
1307.4289,1.870e-28,0.0692,0.083,2389.9825,1,1310,0330,R 38e
1307.4312,2.012e-28,0.0694,0.083,2881.1348,5,1400,0400,R 37e
1307.4370,6.585e-28,0.0754,0.096,3002.8665,2,2310,0510,R 19e
1307.4388,9.372e-28,0.0639,0.068,4343.5094,1,1001,0001,R 71e
1307.4440,1.948e-28,0.0701,0.085,3500.0428,2,1510,1310,R 34e
1307.4448,1.415e-24,0.0725,0.09,2755.4174,1,2200,1200,R 26e
1307.4491,1.572e-28,0.0707,0.086,2794.0288,1,1420,0400,Q 33e
1307.4523,2.313e-23,0.0719,0.089,915.6323,2,1110,0110,R 28e
1307.4597,3.493e-28,0.0725,0.09,3160.4403,3,1510,0510,R 26e
1307.4628,7.466e-27,0.0709,0.087,1573.3819,4,2000,0200,P 32e
1307.4745,1.161e-27,0.0692,0.083,4364.7372,1,3200,2200,R 38e
1307.4754,2.349e-25,0.0675,0.078,1466.7903,5,1110,0110,R 46f
1307.4758,2.912e-28,0.0644,0.07,3146.0208,1,2000,0220,P 68e
1307.4795,1.535e-25,0.0679,0.079,3385.601,1,3000,2000,R 44e
1307.4874,4.218e-28,0.0791,0.102,4293.9636,1,3330,1530,R 13e
1307.4874,4.218e-28,0.0791,0.102,4293.9636,1,3330,1530,R 13f
1307.4936,5.704e-28,0.0736,0.093,2572.3794,5,1440,0440,R 23e
1307.4936,5.704e-28,0.0736,0.093,2572.3794,5,1440,0440,R 23f
1307.4937,7.357e-27,0.0765,0.098,3759.7933,1,2420,1420,R 17f
1307.4953,7.357e-27,0.0765,0.098,3759.8092,1,2420,1420,R 17e
1307.4956,8.767e-27,0.0675,0.078,2734.3593,3,2110,1110,R 46e
1307.5040,2.165e-27,0.0694,0.083,3018.6283,2,2200,1200,R 37e
1307.5043,9.785e-25,0.0712,0.088,1548.2723,3,1220,0220,R 30e
1307.5049,2.271e-26,0.0715,0.088,1543.1611,1,1200,0220,R 29e
1307.5090,9.788e-25,0.0712,0.088,1548.2306,3,1220,0220,R 30f
1307.5113,1.444e-28,0.0791,0.102,1837.4821,1,1330,0310,P 14f
1307.5149,6.910e-27,0.0745,0.094,3814.3413,1,2400,1400,R 21e
1307.5152,4.239e-28,0.0668,0.076,4435.0307,1,1221,0221,R 50e
1307.5166,9.761e-27,0.0754,0.096,2444.245,2,1420,0420,R 19f
1307.5199,2.941e-28,0.0619,0.062,3300.6789,4,1000,0000,R 91e
1307.5244,1.218e-27,0.0701,0.085,3476.8444,1,1550,0550,Q 35f
1307.5244,1.218e-27,0.0701,0.085,3476.8444,1,1550,0550,Q 35e
1307.5245,1.833e-24,0.0729,0.091,1417.1641,2,1200,0200,R 25e
1307.5275,3.429e-25,0.0654,0.073,1437.5342,5,1000,0000,R 59e
1307.5288,4.392e-27,0.0715,0.088,2658.4497,3,1400,0400,R 29e
1307.5305,1.660e-28,0.0709,0.087,2766.3216,1,1420,0400,Q 32e
1307.5347,1.096e-25,0.0846,0.107,2928.0421,1,1510,0510,R 8e
1307.5403,9.392e-21,0.0754,0.096,748.0297,1,1110,0110,R 19e
1307.5414,1.381e-25,0.0741,0.094,1926.2646,2,1310,0310,R 22e
1307.5437,3.662e-27,0.0725,0.09,4058.7582,1,3220,2220,R 26e
1307.5442,4.253e-28,0.0668,0.076,4434.6786,1,1221,0221,R 50f
1307.5446,4.564e-28,0.0754,0.096,4356.7443,1,2510,1510,R 19e
1307.5492,1.625e-23,0.0667,0.076,1072.5313,3,1000,0000,R 51e
1307.5505,9.762e-27,0.0754,0.096,2444.2588,2,1420,0420,R 19e
1307.5513,2.956e-28,0.0715,0.088,3382.9091,2,2330,1330,R 29f
1307.5513,2.956e-28,0.0715,0.088,3382.9068,2,2330,1330,R 29e
1307.5519,3.664e-27,0.0725,0.09,4058.7381,1,3220,2220,R 26f
1307.5554,2.312e-28,0.0715,0.088,3398.0381,3,2330,1330,R 29f
1307.5555,2.312e-28,0.0715,0.088,3398.0376,3,2330,1330,R 29e
1307.5667,6.228e-24,0.0689,0.082,1217.9249,3,1110,0110,R 39f
1307.5702,3.628e-27,0.065,0.071,2715.8873,4,1220,0220,R 62e
1307.5724,2.306e-23,0.0719,0.089,916.2893,2,1110,0110,R 28f
1307.5859,6.565e-28,0.0754,0.096,3003.7386,2,2310,0510,R 19f
1307.5863,1.096e-25,0.0846,0.107,2928.1987,1,1510,0510,R 8f
1307.5900,5.790e-26,0.0709,0.087,2138.6269,3,1310,0310,R 31e
1307.5946,6.005e-22,0.077,0.099,1282.3323,1,1200,0200,R 16e
1307.5960,4.942e-26,0.0694,0.083,1746.0083,5,1220,0220,R 37e
1307.6050,4.945e-26,0.0694,0.083,1745.9267,5,1220,0220,R 37f
1307.6101,1.797e-23,0.0868,0.109,1784.5805,1,1330,0330,R 6e
1307.6101,1.797e-23,0.0868,0.109,1784.5805,1,1330,0330,R 6f
1307.6106,1.739e-28,0.0712,0.088,2739.4511,1,1420,0400,Q 31e
1307.6216,9.380e-21,0.0754,0.096,748.3305,1,1110,0110,R 19f
1307.6311,1.448e-27,0.0704,0.086,3447.3536,1,1550,0550,Q 34e
1307.6311,1.448e-27,0.0704,0.086,3447.3536,1,1550,0550,Q 34f
1307.6354,1.363e-28,0.0707,0.086,4776.6373,1,3310,2310,R 32f
1307.6383,2.421e-27,0.0635,0.067,2834.8392,4,1110,0110,R 75e
1307.6407,2.217e-23,0.0722,0.09,2195.7691,1,2110,1110,R 27e
1307.6570,4.055e-27,0.0637,0.067,2721.2576,4,1110,0110,R 73f
1307.6608,1.357e-28,0.0659,0.074,4691.1544,1,1201,0201,R 56e
1307.6639,9.782e-20,0.0719,0.089,340.1208,1,1000,0000,R 28e
1307.6664,3.473e-28,0.0725,0.09,3161.847,3,1510,0510,R 26f
1307.6688,1.991e-24,0.0736,0.093,1382.8349,2,1220,0220,R 23f
1307.6716,2.476e-27,0.0689,0.082,2373.6955,5,1310,0310,R 39e
1307.6720,1.991e-24,0.0736,0.093,1382.8597,2,1220,0220,R 23e
1307.6741,1.377e-25,0.0741,0.094,1927.055,2,1310,0310,R 22f
1307.6781,3.202e-28,0.0677,0.079,3160.8316,4,1440,0440,R 45e
1307.6782,3.202e-28,0.0677,0.079,3160.8314,4,1440,0440,R 45f
1307.6857,5.449e-22,0.0799,0.103,1243.2798,1,1220,0220,R 12f
1307.6860,1.444e-22,0.0694,0.083,1871.2232,1,2000,1000,R 37e
1307.6860,5.449e-22,0.0799,0.103,1243.2813,1,1220,0220,R 12e
1307.6893,1.809e-28,0.0715,0.088,2713.4175,1,1420,0400,Q 30e
1307.6962,3.019e-28,0.0704,0.086,2775.9143,5,1420,0420,R 33e
1307.6987,3.022e-28,0.0704,0.086,2775.7486,5,1420,0420,R 33f
1307.7004,4.550e-28,0.0754,0.096,4357.6219,1,2510,1510,R 19f
1307.7174,3.650e-27,0.065,0.071,2715.4969,4,1220,0220,R 62f
1307.7175,1.098e-27,0.0654,0.073,4270.6316,1,1111,0111,R 59f
1307.7229,3.480e-23,0.0799,0.103,1814.5152,1,1310,0310,R 12e
1307.7310,1.932e-28,0.0701,0.085,3502.0226,2,1510,1310,R 34f
1307.7318,2.012e-25,0.0673,0.078,1503.3522,5,1110,0110,R 47e
1307.7349,1.715e-27,0.0707,0.086,3418.7037,1,1550,0550,Q 33e
1307.7349,1.715e-27,0.0707,0.086,3418.7037,1,1550,0550,Q 33f
1307.7350,1.297e-25,0.0673,0.078,2220.5009,2,2000,1000,R 47e
1307.7352,4.092e-26,0.0892,0.111,2922.4684,1,1530,0530,R 4e
1307.7352,4.092e-26,0.0892,0.111,2922.4684,1,1530,0530,R 4f
1307.7357,2.712e-28,0.0663,0.075,3017.3549,5,2110,1110,R 53e
1307.7434,2.766e-28,0.0699,0.084,2296.698,1,1310,0330,R 35f
1307.7504,9.074e-27,0.0777,0.1,2403.7239,2,1440,0440,R 15e
1307.7504,9.074e-27,0.0777,0.1,2403.7239,2,1440,0440,R 15f
1307.7600,3.214e-26,0.0701,0.085,3660.4728,1,3110,2110,R 34e
1307.7666,1.866e-28,0.0719,0.089,2688.2211,1,1420,0400,Q 29e
1307.7750,1.331e-26,0.0654,0.073,2695.459,3,2000,1000,R 59e
1307.7817,1.068e-25,0.0741,0.094,3257.5454,1,2310,1310,R 22e
1307.7840,3.478e-23,0.0799,0.103,1814.7482,1,1310,0310,R 12f
1307.7858,3.797e-28,0.0672,0.077,3388.7946,3,2200,1200,R 48e
1307.8053,5.755e-26,0.0709,0.087,2139.9961,3,1310,0310,R 31f
1307.8067,8.948e-28,0.0653,0.072,4317.6347,1,1111,0111,R 60e
1307.8101,3.228e-28,0.0665,0.076,2976.9647,5,2110,1110,R 52f
1307.8107,2.975e-27,0.0701,0.085,2937.0991,2,2220,1220,R 34f
1307.8134,9.318e-26,0.0736,0.093,1980.9084,3,1330,0330,R 23f
1307.8135,9.318e-26,0.0736,0.093,1980.9082,3,1330,0330,R 23e
1307.8214,2.973e-27,0.0701,0.085,2937.2115,2,2220,1220,R 34e
1307.8249,1.365e-28,0.0791,0.102,1837.1685,1,1330,0310,P 14e
1307.8302,2.209e-23,0.0722,0.09,2196.4576,1,2110,1110,R 27f
1307.8356,2.026e-27,0.0709,0.087,3390.895,1,1550,0550,Q 32e
1307.8356,2.026e-27,0.0709,0.087,3390.895,1,1550,0550,Q 32f
1307.8423,1.909e-28,0.0722,0.09,2663.8621,1,1420,0400,Q 28e
1307.8513,2.323e-26,0.0687,0.081,2544.0421,2,2110,1110,R 40e
1307.8656,4.933e-28,0.0799,0.103,2944.4458,2,1550,0550,R 12e
1307.8656,4.933e-28,0.0799,0.103,2944.4458,2,1550,0550,R 12f
1307.8689,9.430e-27,0.0745,0.094,2472.4445,2,1400,0400,R 21e
1307.8814,2.770e-28,0.0645,0.07,3052.7286,5,2000,1000,R 66e
1307.8846,1.641e-24,0.0846,0.107,2361.4157,1,1420,0420,R 8f
1307.8850,1.641e-24,0.0846,0.107,2361.4167,1,1420,0420,R 8e
1307.9049,5.198e-27,0.0868,0.109,3492.1444,1,0820,0620,R 6f
1307.9053,5.198e-27,0.0868,0.109,3492.1451,1,0820,0620,R 6e
1307.9163,1.937e-28,0.0725,0.09,2640.3408,1,1420,0400,Q 27e
1307.9200,1.694e-26,0.0677,0.079,2004.0999,5,1200,0200,R 45e
1307.9235,4.057e-28,0.0857,0.108,4060.6755,1,1710,0710,R 7e
1307.9266,1.379e-27,0.0663,0.075,2888.8167,4,1330,0330,R 53f
1307.9301,1.379e-27,0.0663,0.075,2888.8044,4,1330,0330,R 53e
1307.9333,2.385e-27,0.0712,0.088,3363.9275,1,1550,0550,Q 31e
1307.9333,2.385e-27,0.0712,0.088,3363.9275,1,1550,0550,Q 31f
1307.9334,1.064e-25,0.0741,0.094,3258.3624,1,2310,1310,R 22f
1307.9508,7.077e-27,0.0846,0.107,3496.9221,1,1600,0600,R 8e
1307.9676,1.435e-25,0.0754,0.096,1886.5588,2,1330,0330,R 19e
1307.9677,1.435e-25,0.0754,0.096,1886.5591,2,1330,0330,R 19f
1307.9713,5.489e-24,0.0687,0.081,1249.1276,3,1110,0110,R 40e
1307.9784,6.494e-27,0.0765,0.098,2467.0385,3,1440,0440,R 17e
1307.9784,6.494e-27,0.0765,0.098,2467.0385,3,1440,0440,R 17f
1307.9784,6.366e-28,0.0765,0.098,2984.1458,2,1530,0530,R 17e
1307.9805,4.057e-28,0.0857,0.108,4060.8348,1,1710,0710,R 7f
1307.9834,2.449e-27,0.0689,0.082,2375.8387,5,1310,0310,R 39f
1307.9886,1.948e-28,0.0729,0.091,2617.6573,1,1420,0400,Q 26e
1307.9934,1.777e-27,0.0694,0.083,3023.1268,3,2220,1220,R 37e
1308.0005,4.946e-25,0.0694,0.083,1729.9696,3,1200,0200,R 37e
1308.0076,7.114e-28,0.0638,0.068,4403.0878,1,1001,0001,R 72e
1308.0139,1.778e-27,0.0694,0.083,3023.0543,3,2220,1220,R 37f
1308.0162,4.756e-27,0.0833,0.106,3699.9304,1,1640,1440,R 9e
1308.0162,4.756e-27,0.0833,0.106,3699.9304,1,1640,1440,R 9f
1308.0194,1.860e-22,0.0699,0.084,527.6371,2,1000,0000,R 35e
1308.0238,1.817e-28,0.0689,0.082,2422.7554,1,1310,0330,R 39e
1308.0240,8.673e-27,0.0675,0.078,2736.2541,3,2110,1110,R 46f
1308.0266,6.365e-28,0.0765,0.098,2984.1463,2,1530,0530,R 17f
1308.0280,2.799e-27,0.0715,0.088,3337.8014,1,1550,0550,Q 30e
1308.0280,2.799e-27,0.0715,0.088,3337.8014,1,1550,0550,Q 30f
1308.0317,6.031e-27,0.0712,0.088,2139.3332,5,1330,0330,R 30f
1308.0318,6.032e-27,0.0712,0.088,2139.3323,5,1330,0330,R 30e
1308.0473,1.242e-28,0.0704,0.086,4802.2084,1,3310,2310,R 33e
1308.0587,1.421e-28,0.0759,0.097,2561.4286,4,3000,1200,P 19e
1308.0591,1.941e-28,0.0733,0.092,2595.812,1,1420,0400,Q 25e
1308.0675,2.088e-28,0.0618,0.062,3372.9718,4,1000,0000,R 92e
1308.0807,2.688e-28,0.0745,0.094,4557.5462,1,2530,2330,R 21f
1308.0807,2.688e-28,0.0745,0.094,4557.546,1,2530,2330,R 21e
1308.0901,5.259e-27,0.0725,0.09,2599.9719,3,1420,0420,R 26f
1308.0940,5.257e-27,0.0725,0.09,2600.0396,3,1420,0420,R 26e
1308.1070,1.777e-28,0.0692,0.083,2912.0804,5,1400,0400,R 38e
1308.1094,1.712e-28,0.067,0.077,4850.2241,1,4000,3000,R 49e
1308.1196,3.275e-27,0.0719,0.089,3312.5169,1,1550,0550,Q 29e
1308.1196,3.275e-27,0.0719,0.089,3312.5169,1,1550,0550,Q 29f
1308.1209,4.151e-28,0.0745,0.094,3081.7264,3,1530,0530,R 21e
1308.1231,2.307e-26,0.0687,0.081,2545.5087,2,2110,1110,R 40f
1308.1261,1.115e-25,0.0783,0.101,3156.7267,1,2330,1330,R 14f
1308.1261,1.115e-25,0.0783,0.101,3156.7267,1,2330,1330,R 14e
1308.1277,1.919e-28,0.0736,0.093,2574.805,1,1420,0400,Q 24e
1308.1392,1.739e-28,0.0699,0.084,3529.2431,2,1510,1310,R 35e
1308.1419,1.844e-24,0.0749,0.095,2650.56,1,2220,1220,R 20e
1308.1423,1.844e-24,0.0749,0.095,2650.5508,1,2220,1220,R 20f
1308.1427,2.752e-25,0.0653,0.072,1486.1911,5,1000,0000,R 60e
1308.1498,1.017e-27,0.0689,0.082,4397.1557,1,3200,2200,R 39e
1308.1499,3.193e-26,0.0701,0.085,3661.7641,1,3110,2110,R 34f
1308.1534,1.992e-25,0.0673,0.078,1505.0335,5,1110,0110,R 47f
1308.1535,4.150e-28,0.0745,0.094,3081.727,3,1530,0530,R 21f
1308.1595,1.525e-28,0.0634,0.066,3681.8209,1,2000,0200,P 77e
1308.1650,7.448e-27,0.0673,0.078,2772.2204,3,2110,1110,R 47e
1308.1690,3.257e-28,0.0722,0.09,3182.3285,3,1510,0510,R 27e
1308.1765,2.113e-24,0.0809,0.104,2378.0881,1,1400,0400,R 11e
1308.1771,3.353e-28,0.0799,0.103,2992.1814,3,1550,0550,R 12e
1308.1772,3.353e-28,0.0799,0.103,2992.1814,3,1550,0550,R 12f
1308.1776,1.316e-24,0.0722,0.09,2777.9785,1,2200,1200,R 27e
1308.1781,3.517e-28,0.0667,0.076,4477.4697,1,1221,0221,R 51e
1308.1786,2.127e-23,0.0715,0.088,939.9232,2,1110,0110,R 29e
1308.1828,1.308e-25,0.0677,0.079,3422.9465,1,3000,2000,R 45e
1308.1877,1.350e-23,0.0665,0.076,1114.5446,3,1000,0000,R 52e
1308.1929,6.375e-28,0.0749,0.095,3019.6526,2,2310,0510,R 20e
1308.1940,1.905e-27,0.0692,0.083,3050.3451,2,2200,1200,R 38e
1308.1943,1.878e-28,0.0741,0.094,2554.6365,1,1420,0400,Q 23e
1308.1949,2.890e-27,0.0649,0.071,2765.7234,4,1220,0220,R 63e
1308.2074,2.431e-26,0.0712,0.088,1568.3552,1,1200,0220,R 30e
1308.2076,1.664e-28,0.0892,0.111,4060.6712,1,0930,0730,R 4e
1308.2076,1.664e-28,0.0892,0.111,4060.6712,1,0930,0730,R 4f
1308.2082,3.820e-27,0.0722,0.09,3288.0739,1,1550,0550,Q 28e
1308.2082,3.820e-27,0.0722,0.09,3288.0739,1,1550,0550,Q 28f
1308.2099,3.529e-28,0.0667,0.076,4477.0912,1,1221,0221,R 51f
1308.2181,1.832e-27,0.0634,0.066,2894.7127,4,1110,0110,R 76e
1308.2234,8.942e-25,0.0709,0.087,1573.4267,3,1220,0220,R 31e
1308.2290,8.945e-25,0.0709,0.087,1573.3794,3,1220,0220,R 31f
1308.2331,4.033e-27,0.0712,0.088,2682.7964,3,1400,0400,R 30e
1308.2417,5.415e-28,0.0733,0.092,2591.9932,5,1440,0440,R 24e
1308.2417,5.415e-28,0.0733,0.092,2591.9933,5,1440,0440,R 24f
1308.2589,1.820e-28,0.0745,0.094,2535.3067,1,1420,0400,Q 22e
1308.2609,5.453e-24,0.0687,0.081,1250.3447,3,1110,0110,R 40f
1308.2638,1.713e-24,0.0725,0.09,1438.9805,2,1200,0200,R 26e
1308.2645,6.606e-27,0.0741,0.094,3832.7519,1,2400,1400,R 22e
1308.2659,7.227e-27,0.0759,0.097,3774.8736,1,2420,1420,R 18f
1308.2677,7.227e-27,0.0759,0.097,3774.8934,1,2420,1420,R 18e
1308.2756,4.296e-28,0.0783,0.101,4305.7081,1,3330,1530,R 14e
1308.2756,4.296e-28,0.0783,0.101,4305.7081,1,3330,1530,R 14f
1308.2783,3.090e-27,0.0636,0.067,2779.6739,4,1110,0110,R 74f
1308.2802,9.456e-27,0.0749,0.095,2461.0688,2,1420,0420,R 20f
1308.2823,1.097e-28,0.0657,0.073,4738.4672,1,1201,0201,R 57e
1308.2832,2.706e-28,0.0712,0.088,3408.0223,2,2330,1330,R 30f
1308.2832,2.706e-28,0.0712,0.088,3408.0195,2,2330,1330,R 30e
1308.2853,2.125e-28,0.0712,0.088,3422.3276,3,2330,1330,R 30f
1308.2855,2.125e-28,0.0712,0.088,3422.327,3,2330,1330,R 30e
1308.2872,5.266e-26,0.0707,0.086,2164.5481,3,1310,0310,R 32e
